ts,tenant,latency_ms,status,phase
1784411710.51,default-org,60.627,200,measure
1784411710.57,default-org,55.949,200,measure
1784411710.626,default-org,57.225,200,measure
1784411710.683,default-org,63.363,200,measure
1784411710.747,default-org,80.387,200,measure
1784411710.827,default-org,63.537,200,measure
1784411710.891,default-org,54.096,200,measure
1784411710.945,default-org,53.976,200,measure
1784411710.999,default-org,59.824,200,measure
1784411711.059,default-org,53.964,200,measure
1784411711.113,default-org,55.791,200,measure
1784411711.169,default-org,51.273,200,measure
1784411711.22,default-org,57.681,200,measure
1784411711.278,default-org,85.687,200,measure
1784411711.363,default-org,54.924,200,measure
1784411711.418,default-org,55.903,200,measure
1784411711.474,default-org,63.533,200,measure
1784411711.538,default-org,59.753,200,measure
1784411711.597,default-org,58.102,200,measure
1784411711.656,default-org,55.395,200,measure
1784411711.711,default-org,59.155,200,measure
1784411711.77,default-org,53.347,200,measure
1784411711.823,default-org,57.886,200,measure
1784411711.881,default-org,51.94,200,measure
1784411711.933,default-org,59.687,200,measure
1784411711.993,default-org,50.173,200,measure
1784411712.043,default-org,76.749,200,measure
1784411712.12,default-org,53.97,200,measure
1784411712.174,default-org,74.82,200,measure
1784411712.249,default-org,48.713,200,measure
1784411712.298,default-org,103.513,200,measure
1784411712.401,default-org,58.162,200,measure
1784411712.459,default-org,56.28,200,measure
1784411712.516,default-org,60.977,200,measure
1784411712.577,default-org,63.545,200,measure
1784411712.64,default-org,55.757,200,measure
1784411712.696,default-org,56.315,200,measure
1784411712.752,default-org,58.411,200,measure
1784411712.811,default-org,55.443,200,measure
1784411712.866,default-org,57.427,200,measure
1784411712.924,default-org,56.68,200,measure
1784411712.98,default-org,54.691,200,measure
1784411713.035,default-org,58.038,200,measure
1784411713.093,default-org,52.452,200,measure
1784411713.146,default-org,58.519,200,measure
1784411713.204,default-org,52.311,200,measure
1784411713.256,default-org,58.116,200,measure
1784411713.315,default-org,74.937,200,measure
1784411713.389,default-org,59.002,200,measure
1784411713.449,default-org,58.382,200,measure
1784411713.507,default-org,74.765,200,measure
1784411713.582,default-org,67.834,200,measure
1784411713.65,default-org,65.479,200,measure
1784411713.715,default-org,52.558,200,measure
1784411713.768,default-org,55.238,200,measure
1784411713.823,default-org,52.517,200,measure
1784411713.875,default-org,66.627,200,measure
1784411713.942,default-org,52.523,200,measure
1784411713.995,default-org,72.428,200,measure
1784411714.067,default-org,60.041,200,measure
1784411714.127,default-org,63.499,200,measure
1784411714.191,default-org,50.838,200,measure
1784411714.241,default-org,61.156,200,measure
1784411714.303,default-org,51.584,200,measure
1784411714.354,default-org,61.466,200,measure
1784411714.416,default-org,58.881,200,measure
1784411714.475,default-org,59.191,200,measure
1784411714.534,default-org,83.084,200,measure
1784411714.617,default-org,67.698,200,measure
1784411714.685,default-org,64.009,200,measure
1784411714.749,default-org,59.457,200,measure
1784411714.808,default-org,53.615,200,measure
1784411714.862,default-org,78.112,200,measure
1784411714.94,default-org,51.861,200,measure
1784411714.992,default-org,58.81,200,measure
1784411715.051,default-org,52.204,200,measure
1784411715.103,default-org,57.427,200,measure
1784411715.16,default-org,57.064,200,measure
1784411715.217,default-org,67.534,200,measure
1784411715.285,default-org,56.351,200,measure
1784411715.341,default-org,59.11,200,measure
1784411715.4,default-org,57.085,200,measure
1784411715.458,default-org,57.021,200,measure
1784411715.515,default-org,56.203,200,measure
1784411715.571,default-org,64.589,200,measure
1784411715.635,default-org,58.714,200,measure
1784411715.694,default-org,56.375,200,measure
1784411715.751,default-org,60.592,200,measure
1784411715.811,default-org,54.521,200,measure
1784411715.866,default-org,52.72,200,measure
1784411715.918,default-org,57.061,200,measure
1784411715.976,default-org,56.842,200,measure
1784411716.032,default-org,64.226,200,measure
1784411716.097,default-org,55.591,200,measure
1784411716.152,default-org,58.718,200,measure
1784411716.211,default-org,53.89,200,measure
1784411716.265,default-org,56.769,200,measure
1784411716.322,default-org,54.346,200,measure
1784411716.376,default-org,55.688,200,measure
1784411716.432,default-org,55.357,200,measure
1784411716.487,default-org,61.23,200,measure
1784411716.548,default-org,53.639,200,measure
1784411716.602,default-org,69.932,200,measure
1784411716.672,default-org,144.909,200,measure
1784411716.817,default-org,62.316,200,measure
1784411716.879,default-org,83.425,200,measure
1784411716.963,default-org,61.954,200,measure
1784411717.025,default-org,55.79,200,measure
1784411717.081,default-org,56.265,200,measure
1784411717.137,default-org,78.433,200,measure
1784411717.215,default-org,63.879,200,measure
1784411717.279,default-org,57.441,200,measure
1784411717.337,default-org,58.186,200,measure
1784411717.395,default-org,56.614,200,measure
1784411717.451,default-org,57.596,200,measure
1784411717.509,default-org,55.894,200,measure
1784411717.565,default-org,55.243,200,measure
1784411717.62,default-org,62.503,200,measure
1784411717.683,default-org,55.801,200,measure
1784411717.739,default-org,66.484,200,measure
1784411717.805,default-org,60.034,200,measure
1784411717.865,default-org,60.674,200,measure
1784411717.926,default-org,59.2,200,measure
1784411717.985,default-org,54.628,200,measure
1784411718.04,default-org,63.996,200,measure
1784411718.104,default-org,60.418,200,measure
1784411718.164,default-org,84.813,200,measure
1784411718.249,default-org,77.581,200,measure
1784411718.327,default-org,60.726,200,measure
1784411718.387,default-org,53.447,200,measure
1784411718.441,default-org,69.871,200,measure
1784411718.511,default-org,57.11,200,measure
1784411718.568,default-org,87.464,200,measure
1784411718.655,default-org,59.309,200,measure
1784411718.715,default-org,62.052,200,measure
1784411718.777,default-org,56.309,200,measure
1784411718.833,default-org,57.2,200,measure
1784411718.89,default-org,56.169,200,measure
1784411718.946,default-org,68.768,200,measure
1784411719.015,default-org,54.24,200,measure
1784411719.069,default-org,80.583,200,measure
1784411719.15,default-org,63.509,200,measure
1784411719.214,default-org,58.074,200,measure
1784411719.272,default-org,60.296,200,measure
1784411719.332,default-org,54.462,200,measure
1784411719.387,default-org,59.355,200,measure
1784411719.446,default-org,56.359,200,measure
1784411719.502,default-org,67.261,200,measure
1784411719.57,default-org,58.935,200,measure
1784411719.628,default-org,55.011,200,measure
1784411719.684,default-org,57.269,200,measure
1784411719.741,default-org,51.677,200,measure
1784411719.792,default-org,94.279,200,measure
1784411719.887,default-org,54.179,200,measure
1784411719.941,default-org,59.28,200,measure
1784411720.0,default-org,53.193,200,measure
1784411720.054,default-org,54.079,200,measure
1784411720.108,default-org,58.499,200,measure
1784411720.166,default-org,58.343,200,measure
1784411720.224,default-org,78.023,200,measure
1784411720.303,default-org,64.372,200,measure
1784411720.367,default-org,55.978,200,measure
1784411720.423,default-org,60.117,200,measure
1784411720.483,default-org,51.525,200,measure
1784411720.535,default-org,59.721,200,measure
1784411720.594,default-org,54.619,200,measure
1784411720.649,default-org,61.322,200,measure
1784411720.71,default-org,62.623,200,measure
1784411720.773,default-org,62.324,200,measure
1784411720.835,default-org,57.503,200,measure
1784411720.893,default-org,56.194,200,measure
1784411720.949,default-org,167.071,200,measure
1784411721.116,default-org,56.946,200,measure
1784411721.173,default-org,55.522,200,measure
1784411721.229,default-org,58.093,200,measure
1784411721.287,default-org,54.784,200,measure
1784411721.342,default-org,54.539,200,measure
1784411721.396,default-org,52.152,200,measure
1784411721.448,default-org,67.925,200,measure
1784411721.516,default-org,54.071,200,measure
1784411721.57,default-org,61.251,200,measure
1784411721.632,default-org,51.797,200,measure
1784411721.683,default-org,60.398,200,measure
1784411721.744,default-org,60.65,200,measure
1784411721.804,default-org,60.036,200,measure
1784411721.865,default-org,53.114,200,measure
1784411721.918,default-org,59.391,200,measure
1784411721.977,default-org,57.099,200,measure
1784411722.034,default-org,56.863,200,measure
1784411722.091,default-org,54.358,200,measure
1784411722.145,default-org,63.886,200,measure
1784411722.209,default-org,53.651,200,measure
1784411722.263,default-org,70.758,200,measure
1784411722.334,default-org,52.969,200,measure
1784411722.387,default-org,63.809,200,measure
1784411722.451,default-org,54.832,200,measure
1784411722.505,default-org,56.99,200,measure
1784411722.562,default-org,53.382,200,measure
1784411722.616,default-org,61.151,200,measure
1784411722.677,default-org,53.405,200,measure
1784411722.73,default-org,82.234,200,measure
1784411722.813,default-org,55.993,200,measure
1784411722.869,default-org,57.653,200,measure
1784411722.926,default-org,54.3,200,measure
1784411722.981,default-org,58.589,200,measure
1784411723.039,default-org,54.175,200,measure
1784411723.094,default-org,57.566,200,measure
1784411723.151,default-org,59.603,200,measure
1784411723.211,default-org,59.551,200,measure
1784411723.27,default-org,56.426,200,measure
1784411723.327,default-org,55.455,200,measure
1784411723.382,default-org,57.745,200,measure
1784411723.44,default-org,58.883,200,measure
1784411723.499,default-org,55.199,200,measure
1784411723.554,default-org,56.311,200,measure
1784411723.61,default-org,59.258,200,measure
1784411723.67,default-org,104.716,200,measure
1784411723.775,default-org,59.804,200,measure
1784411723.834,default-org,58.774,200,measure
1784411723.893,default-org,57.441,200,measure
1784411723.951,default-org,60.073,200,measure
1784411724.011,default-org,50.809,200,measure
1784411724.062,default-org,59.47,200,measure
1784411724.121,default-org,63.299,200,measure
1784411724.184,default-org,57.869,200,measure
1784411724.242,default-org,53.345,200,measure
1784411724.296,default-org,53.451,200,measure
1784411724.349,default-org,57.385,200,measure
1784411724.406,default-org,65.23,200,measure
1784411724.472,default-org,63.509,200,measure
1784411724.535,default-org,61.549,200,measure
1784411724.597,default-org,55.227,200,measure
1784411724.652,default-org,58.098,200,measure
1784411724.71,default-org,55.924,200,measure
1784411724.766,default-org,53.947,200,measure
1784411724.82,default-org,53.039,200,measure
1784411724.873,default-org,52.37,200,measure
1784411724.925,default-org,64.702,200,measure
1784411724.99,default-org,60.481,200,measure
1784411725.051,default-org,56.104,200,measure
1784411725.107,default-org,58.215,200,measure
1784411725.165,default-org,53.106,200,measure
1784411725.218,default-org,130.792,200,measure
1784411725.349,default-org,58.168,200,measure
1784411725.407,default-org,181.235,200,measure
1784411725.588,default-org,56.226,200,measure
1784411725.645,default-org,63.444,200,measure
1784411725.708,default-org,72.098,200,measure
1784411725.78,default-org,58.896,200,measure
1784411725.839,default-org,57.632,200,measure
1784411725.897,default-org,67.373,200,measure
1784411725.964,default-org,54.051,200,measure
1784411726.018,default-org,56.91,200,measure
1784411726.075,default-org,56.781,200,measure
1784411726.132,default-org,60.563,200,measure
1784411726.193,default-org,60.007,200,measure
1784411726.253,default-org,60.397,200,measure
1784411726.313,default-org,58.023,200,measure
1784411726.371,default-org,77.084,200,measure
1784411726.448,default-org,76.773,200,measure
1784411726.525,default-org,62.457,200,measure
1784411726.587,default-org,57.47,200,measure
1784411726.645,default-org,57.405,200,measure
1784411726.702,default-org,55.147,200,measure
1784411726.758,default-org,63.492,200,measure
1784411726.821,default-org,94.183,200,measure
1784411726.915,default-org,57.004,200,measure
1784411726.972,default-org,54.783,200,measure
1784411727.027,default-org,53.683,200,measure
1784411727.081,default-org,54.581,200,measure
1784411727.135,default-org,72.126,200,measure
1784411727.208,default-org,58.583,200,measure
1784411727.266,default-org,84.598,200,measure
1784411727.351,default-org,57.497,200,measure
1784411727.408,default-org,55.879,200,measure
1784411727.464,default-org,61.951,200,measure
1784411727.526,default-org,58.589,200,measure
1784411727.585,default-org,52.066,200,measure
1784411727.637,default-org,60.488,200,measure
1784411727.697,default-org,53.203,200,measure
1784411727.751,default-org,59.575,200,measure
1784411727.81,default-org,66.626,200,measure
1784411727.877,default-org,59.346,200,measure
1784411727.936,default-org,91.9,200,measure
1784411728.028,default-org,59.157,200,measure
1784411728.087,default-org,208.323,200,measure
1784411728.296,default-org,58.65,200,measure
1784411728.354,default-org,66.128,200,measure
1784411728.42,default-org,57.775,200,measure
1784411728.478,default-org,55.886,200,measure
1784411728.534,default-org,57.263,200,measure
1784411728.591,default-org,54.048,200,measure
1784411728.645,default-org,58.226,200,measure
1784411728.704,default-org,70.485,200,measure
1784411728.774,default-org,73.85,200,measure
1784411728.848,default-org,95.728,200,measure
1784411728.944,default-org,71.249,200,measure
1784411729.015,default-org,57.985,200,measure
1784411729.073,default-org,62.607,200,measure
1784411729.136,default-org,52.265,200,measure
1784411729.188,default-org,57.44,200,measure
1784411729.245,default-org,52.002,200,measure
1784411729.298,default-org,61.269,200,measure
1784411729.359,default-org,87.719,200,measure
1784411729.447,default-org,54.297,200,measure
1784411729.501,default-org,53.015,200,measure
1784411729.554,default-org,57.702,200,measure
1784411729.612,default-org,53.231,200,measure
1784411729.665,default-org,56.896,200,measure
1784411729.722,default-org,54.941,200,measure
1784411729.777,default-org,65.643,200,measure
1784411729.842,default-org,54.552,200,measure
1784411729.897,default-org,56.901,200,measure
1784411729.954,default-org,86.572,200,measure
1784411730.04,default-org,58.592,200,measure
1784411730.099,default-org,55.575,200,measure
1784411730.155,default-org,56.3,200,measure
1784411730.211,default-org,54.58,200,measure
1784411730.266,default-org,59.004,200,measure
1784411730.325,default-org,57.062,200,measure
1784411730.382,default-org,55.189,200,measure
1784411730.437,default-org,56.775,200,measure
1784411730.494,default-org,62.475,200,measure
1784411730.556,default-org,57.282,200,measure
1784411730.613,default-org,62.572,200,measure
1784411730.676,default-org,61.425,200,measure
1784411730.738,default-org,61.704,200,measure
1784411730.799,default-org,62.599,200,measure
1784411730.862,default-org,58.314,200,measure
1784411730.92,default-org,106.943,200,measure
1784411731.027,default-org,60.089,200,measure
1784411731.087,default-org,59.42,200,measure
1784411731.147,default-org,57.871,200,measure
1784411731.205,default-org,278.303,200,measure
1784411731.483,default-org,57.797,200,measure
1784411731.541,default-org,57.834,200,measure
1784411731.599,default-org,55.148,200,measure
1784411731.654,default-org,56.808,200,measure
1784411731.711,default-org,56.122,200,measure
1784411731.767,default-org,56.463,200,measure
1784411731.823,default-org,74.33,200,measure
1784411731.898,default-org,79.206,200,measure
1784411731.977,default-org,64.254,200,measure
1784411732.041,default-org,55.31,200,measure
1784411732.096,default-org,59.691,200,measure
1784411732.156,default-org,53.987,200,measure
1784411732.21,default-org,55.995,200,measure
1784411732.266,default-org,50.647,200,measure
1784411732.317,default-org,58.452,200,measure
1784411732.375,default-org,55.944,200,measure
1784411732.431,default-org,61.605,200,measure
1784411732.493,default-org,51.196,200,measure
1784411732.544,default-org,58.966,200,measure
1784411732.603,default-org,51.67,200,measure
1784411732.655,default-org,59.929,200,measure
1784411732.715,default-org,50.367,200,measure
1784411732.765,default-org,331.187,200,measure
1784411733.096,default-org,55.941,200,measure
1784411733.152,default-org,57.873,200,measure
1784411733.21,default-org,54.536,200,measure
1784411733.265,default-org,72.532,200,measure
1784411733.337,default-org,66.502,200,measure
1784411733.404,default-org,58.45,200,measure
1784411733.462,default-org,85.198,200,measure
1784411733.547,default-org,56.219,200,measure
1784411733.604,default-org,54.918,200,measure
1784411733.659,default-org,57.357,200,measure
1784411733.716,default-org,51.431,200,measure
1784411733.767,default-org,81.588,200,measure
1784411733.849,default-org,57.79,200,measure
1784411733.907,default-org,66.975,200,measure
1784411733.974,default-org,59.46,200,measure
1784411734.033,default-org,75.393,200,measure
1784411734.109,default-org,57.389,200,measure
1784411734.166,default-org,55.38,200,measure
1784411734.222,default-org,61.882,200,measure
1784411734.283,default-org,62.691,200,measure
1784411734.346,default-org,59.344,200,measure
1784411734.406,default-org,59.139,200,measure
1784411734.465,default-org,55.333,200,measure
1784411734.52,default-org,55.693,200,measure
1784411734.576,default-org,52.947,200,measure
1784411734.629,default-org,56.362,200,measure
1784411734.685,default-org,53.353,200,measure
1784411734.738,default-org,61.716,200,measure
1784411734.8,default-org,84.516,200,measure
1784411734.885,default-org,69.403,200,measure
1784411734.954,default-org,52.481,200,measure
1784411735.007,default-org,59.375,200,measure
1784411735.066,default-org,55.958,200,measure
1784411735.122,default-org,56.63,200,measure
1784411735.179,default-org,70.847,200,measure
1784411735.25,default-org,56.856,200,measure
1784411735.306,default-org,53.21,200,measure
1784411735.36,default-org,58.482,200,measure
1784411735.418,default-org,55.971,200,measure
1784411735.474,default-org,59.352,200,measure
1784411735.534,default-org,55.166,200,measure
1784411735.589,default-org,60.012,200,measure
1784411735.649,default-org,59.429,200,measure
1784411735.708,default-org,55.973,200,measure
1784411735.764,default-org,58.856,200,measure
1784411735.823,default-org,58.978,200,measure
1784411735.882,default-org,57.964,200,measure
1784411735.94,default-org,57.795,200,measure
1784411735.998,default-org,54.724,200,measure
1784411736.053,default-org,56.235,200,measure
1784411736.109,default-org,53.326,200,measure
1784411736.162,default-org,52.736,200,measure
1784411736.215,default-org,54.511,200,measure
1784411736.269,default-org,57.852,200,measure
1784411736.327,default-org,53.333,200,measure
1784411736.381,default-org,56.907,200,measure
1784411736.438,default-org,61.999,200,measure
1784411736.5,default-org,56.485,200,measure
1784411736.556,default-org,54.613,200,measure
1784411736.611,default-org,61.669,200,measure
1784411736.672,default-org,56.501,200,measure
1784411736.729,default-org,57.061,200,measure
1784411736.786,default-org,56.967,200,measure
1784411736.843,default-org,54.19,200,measure
1784411736.897,default-org,53.406,200,measure
1784411736.951,default-org,54.62,200,measure
1784411737.005,default-org,53.197,200,measure
1784411737.059,default-org,57.952,200,measure
1784411737.117,default-org,55.773,200,measure
1784411737.172,default-org,80.405,200,measure
1784411737.253,default-org,56.248,200,measure
1784411737.309,default-org,74.377,200,measure
1784411737.383,default-org,60.192,200,measure
1784411737.444,default-org,54.665,200,measure
1784411737.498,default-org,54.779,200,measure
1784411737.553,default-org,56.475,200,measure
1784411737.61,default-org,54.116,200,measure
1784411737.664,default-org,55.583,200,measure
1784411737.719,default-org,54.143,200,measure
1784411737.773,default-org,58.358,200,measure
1784411737.832,default-org,55.417,200,measure
1784411737.887,default-org,56.675,200,measure
1784411737.944,default-org,53.467,200,measure
1784411737.997,default-org,53.963,200,measure
1784411738.051,default-org,66.035,200,measure
1784411738.118,default-org,55.424,200,measure
1784411738.173,default-org,58.672,200,measure
1784411738.232,default-org,59.462,200,measure
1784411738.291,default-org,52.8,200,measure
1784411738.344,default-org,55.258,200,measure
1784411738.399,default-org,53.122,200,measure
1784411738.452,default-org,60.622,200,measure
1784411738.513,default-org,51.242,200,measure
1784411738.564,default-org,85.181,200,measure
1784411738.649,default-org,60.059,200,measure
1784411738.71,default-org,58.577,200,measure
1784411738.768,default-org,60.08,200,measure
1784411738.828,default-org,57.886,200,measure
1784411738.886,default-org,56.512,200,measure
1784411738.943,default-org,74.243,200,measure
1784411739.017,default-org,69.543,200,measure
1784411739.087,default-org,73.247,200,measure
1784411739.16,default-org,72.844,200,measure
1784411739.233,default-org,52.675,200,measure
1784411739.285,default-org,54.412,200,measure
1784411739.34,default-org,58.525,200,measure
1784411739.398,default-org,52.324,200,measure
1784411739.451,default-org,56.317,200,measure
1784411739.507,default-org,66.059,200,measure
1784411739.573,default-org,62.892,200,measure
1784411739.636,default-org,64.659,200,measure
1784411739.701,default-org,55.369,200,measure
1784411739.756,default-org,56.452,200,measure
1784411739.813,default-org,58.196,200,measure
1784411739.871,default-org,56.458,200,measure
1784411739.927,default-org,60.103,200,measure
1784411739.987,default-org,62.269,200,measure
1784411740.05,default-org,60.966,200,measure
1784411740.111,default-org,58.413,200,measure
1784411740.169,default-org,53.643,200,measure
1784411740.223,default-org,66.852,200,measure
1784411740.29,default-org,57.594,200,measure
1784411740.347,default-org,61.641,200,measure
1784411740.409,default-org,57.664,200,measure
1784411740.467,default-org,53.89,200,measure
1784411740.52,default-org,71.436,200,measure
1784411740.592,default-org,54.297,200,measure
1784411740.646,default-org,64.293,200,measure
1784411740.71,default-org,55.139,200,measure
1784411740.766,default-org,52.676,200,measure
1784411740.818,default-org,53.471,200,measure
1784411740.872,default-org,57.651,200,measure
1784411740.93,default-org,55.878,200,measure
1784411740.985,default-org,54.704,200,measure
1784411741.04,default-org,56.73,200,measure
1784411741.097,default-org,53.591,200,measure
1784411741.151,default-org,83.294,200,measure
1784411741.234,default-org,56.788,200,measure
1784411741.291,default-org,51.963,200,measure
1784411741.343,default-org,54.89,200,measure
1784411741.398,default-org,65.924,200,measure
1784411741.463,default-org,70.816,200,measure
1784411741.534,default-org,52.105,200,measure
1784411741.586,default-org,57.646,200,measure
1784411741.644,default-org,57.59,200,measure
1784411741.702,default-org,53.454,200,measure
1784411741.755,default-org,78.358,200,measure
1784411741.834,default-org,58.219,200,measure
1784411741.892,default-org,52.503,200,measure
1784411741.944,default-org,57.544,200,measure
1784411742.002,default-org,54.247,200,measure
1784411742.056,default-org,76.112,200,measure
1784411742.132,default-org,60.665,200,measure
1784411742.193,default-org,55.921,200,measure
1784411742.249,default-org,71.563,200,measure
1784411742.32,default-org,59.247,200,measure
1784411742.38,default-org,54.545,200,measure
1784411742.434,default-org,54.351,200,measure
1784411742.489,default-org,61.022,200,measure
1784411742.55,default-org,70.346,200,measure
1784411742.62,default-org,51.553,200,measure
1784411742.672,default-org,73.426,200,measure
1784411742.745,default-org,55.674,200,measure
1784411742.801,default-org,56.685,200,measure
1784411742.857,default-org,118.246,200,measure
1784411742.976,default-org,62.886,200,measure
1784411743.039,default-org,50.643,200,measure
1784411743.089,default-org,59.741,200,measure
1784411743.149,default-org,61.943,200,measure
1784411743.211,default-org,56.121,200,measure
1784411743.267,default-org,79.498,200,measure
1784411743.347,default-org,55.837,200,measure
1784411743.403,default-org,55.498,200,measure
1784411743.458,default-org,56.836,200,measure
1784411743.515,default-org,60.945,200,measure
1784411743.576,default-org,61.74,200,measure
1784411743.638,default-org,53.861,200,measure
1784411743.692,default-org,54.447,200,measure
1784411743.746,default-org,52.888,200,measure
1784411743.799,default-org,64.199,200,measure
1784411743.863,default-org,55.056,200,measure
1784411743.918,default-org,81.69,200,measure
1784411744.0,default-org,54.267,200,measure
1784411744.054,default-org,87.444,200,measure
1784411744.142,default-org,63.824,200,measure
1784411744.205,default-org,69.739,200,measure
1784411744.275,default-org,75.829,200,measure
1784411744.351,default-org,60.314,200,measure
1784411744.411,default-org,58.901,200,measure
1784411744.47,default-org,56.611,200,measure
1784411744.527,default-org,53.503,200,measure
1784411744.581,default-org,69.134,200,measure
1784411744.65,default-org,60.852,200,measure
1784411744.711,default-org,71.588,200,measure
1784411744.782,default-org,56.5,200,measure
1784411744.839,default-org,79.591,200,measure
1784411744.918,default-org,50.462,200,measure
1784411744.969,default-org,61.463,200,measure
1784411745.03,default-org,53.897,200,measure
1784411745.084,default-org,59.159,200,measure
1784411745.143,default-org,51.965,200,measure
1784411745.195,default-org,64.666,200,measure
1784411745.26,default-org,72.671,200,measure
1784411745.333,default-org,76.191,200,measure
1784411745.409,default-org,66.276,200,measure
1784411745.475,default-org,57.802,200,measure
1784411745.533,default-org,55.05,200,measure
1784411745.588,default-org,55.108,200,measure
1784411745.643,default-org,57.827,200,measure
1784411745.701,default-org,61.989,200,measure
1784411745.763,default-org,54.614,200,measure
1784411745.818,default-org,58.329,200,measure
1784411745.876,default-org,55.232,200,measure
1784411745.931,default-org,66.346,200,measure
1784411745.998,default-org,51.906,200,measure
1784411746.05,default-org,60.004,200,measure
1784411746.11,default-org,57.117,200,measure
1784411746.167,default-org,61.279,200,measure
1784411746.228,default-org,55.444,200,measure
1784411746.283,default-org,55.365,200,measure
1784411746.339,default-org,52.127,200,measure
1784411746.391,default-org,53.715,200,measure
1784411746.445,default-org,51.745,200,measure
1784411746.497,default-org,53.552,200,measure
1784411746.55,default-org,56.463,200,measure
1784411746.607,default-org,57.07,200,measure
1784411746.664,default-org,55.38,200,measure
1784411746.719,default-org,61.38,200,measure
1784411746.78,default-org,54.596,200,measure
1784411746.835,default-org,59.037,200,measure
1784411746.894,default-org,54.726,200,measure
1784411746.949,default-org,59.736,200,measure
1784411747.009,default-org,54.617,200,measure
1784411747.063,default-org,57.769,200,measure
1784411747.121,default-org,58.424,200,measure
1784411747.179,default-org,59.318,200,measure
1784411747.239,default-org,63.924,200,measure
1784411747.303,default-org,62.081,200,measure
1784411747.365,default-org,51.791,200,measure
1784411747.417,default-org,53.497,200,measure
1784411747.47,default-org,57.674,200,measure
1784411747.528,default-org,53.158,200,measure
1784411747.581,default-org,57.921,200,measure
1784411747.639,default-org,54.787,200,measure
1784411747.694,default-org,53.106,200,measure
1784411747.747,default-org,55.524,200,measure
1784411747.803,default-org,60.344,200,measure
1784411747.863,default-org,63.825,200,measure
1784411747.927,default-org,54.795,200,measure
1784411747.982,default-org,58.196,200,measure
1784411748.04,default-org,54.815,200,measure
1784411748.095,default-org,54.183,200,measure
1784411748.149,default-org,54.077,200,measure
1784411748.203,default-org,56.154,200,measure
1784411748.259,default-org,51.853,200,measure
1784411748.311,default-org,57.843,200,measure
1784411748.369,default-org,55.616,200,measure
1784411748.424,default-org,64.3,200,measure
1784411748.489,default-org,54.816,200,measure
1784411748.544,default-org,55.771,200,measure
1784411748.599,default-org,60.452,200,measure
1784411748.66,default-org,67.945,200,measure
1784411748.728,default-org,59.638,200,measure
1784411748.787,default-org,57.049,200,measure
1784411748.845,default-org,52.689,200,measure
1784411748.897,default-org,71.323,200,measure
1784411748.969,default-org,55.207,200,measure
1784411749.024,default-org,60.055,200,measure
1784411749.084,default-org,53.694,200,measure
1784411749.138,default-org,87.489,200,measure
1784411749.225,default-org,55.395,200,measure
1784411749.281,default-org,89.122,200,measure
1784411749.37,default-org,117.095,200,measure
1784411749.487,default-org,56.922,200,measure
1784411749.544,default-org,58.792,200,measure
1784411749.603,default-org,54.404,200,measure
1784411749.657,default-org,54.127,200,measure
1784411749.711,default-org,57.52,200,measure
1784411749.769,default-org,80.304,200,measure
1784411749.849,default-org,62.415,200,measure
1784411749.911,default-org,52.185,200,measure
1784411749.964,default-org,56.935,200,measure
1784411750.021,default-org,56.767,200,measure
1784411750.077,default-org,62.247,200,measure
1784411750.14,default-org,53.718,200,measure
1784411750.193,default-org,56.433,200,measure
1784411750.25,default-org,58.21,200,measure
1784411750.308,default-org,57.952,200,measure
1784411750.366,default-org,56.143,200,measure
1784411750.422,default-org,58.792,200,measure
1784411750.481,default-org,57.569,200,measure
1784411750.539,default-org,80.488,200,measure
1784411750.619,default-org,55.071,200,measure
1784411750.674,default-org,70.915,200,measure
1784411750.745,default-org,55.218,200,measure
1784411750.8,default-org,57.068,200,measure
1784411750.857,default-org,57.284,200,measure
1784411750.915,default-org,52.54,200,measure
1784411750.967,default-org,56.305,200,measure
1784411751.024,default-org,61.224,200,measure
1784411751.085,default-org,54.289,200,measure
1784411751.139,default-org,60.028,200,measure
1784411751.199,default-org,54.394,200,measure
1784411751.254,default-org,52.496,200,measure
1784411751.306,default-org,54.706,200,measure
1784411751.361,default-org,61.501,200,measure
1784411751.422,default-org,52.992,200,measure
1784411751.475,default-org,53.653,200,measure
1784411751.529,default-org,54.618,200,measure
1784411751.584,default-org,56.308,200,measure
1784411751.64,default-org,62.659,200,measure
1784411751.703,default-org,88.158,200,measure
1784411751.791,default-org,59.191,200,measure
1784411751.85,default-org,54.95,200,measure
1784411751.905,default-org,51.001,200,measure
1784411751.956,default-org,58.478,200,measure
1784411752.015,default-org,49.871,200,measure
1784411752.064,default-org,57.093,200,measure
1784411752.122,default-org,54.498,200,measure
1784411752.176,default-org,53.576,200,measure
1784411752.23,default-org,68.56,200,measure
1784411752.298,default-org,56.003,200,measure
1784411752.354,default-org,53.055,200,measure
1784411752.407,default-org,57.255,200,measure
1784411752.465,default-org,59.519,200,measure
1784411752.524,default-org,59.272,200,measure
1784411752.583,default-org,51.926,200,measure
1784411752.635,default-org,55.785,200,measure
1784411752.691,default-org,53.784,200,measure
1784411752.745,default-org,57.681,200,measure
1784411752.803,default-org,57.696,200,measure
1784411752.86,default-org,63.547,200,measure
1784411752.924,default-org,53.321,200,measure
1784411752.977,default-org,55.361,200,measure
1784411753.033,default-org,53.694,200,measure
1784411753.086,default-org,58.462,200,measure
1784411753.145,default-org,58.115,200,measure
1784411753.203,default-org,54.431,200,measure
1784411753.257,default-org,56.454,200,measure
1784411753.314,default-org,61.798,200,measure
1784411753.376,default-org,58.334,200,measure
1784411753.434,default-org,56.263,200,measure
